"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"2800S51140B","U",344901,392535,"U",344872,392507,"","",,"new"
"2800S51141A","U",344385,392273,"U",344413,392326,"","",,"new"
"2800S51141B","U",344416,392309,"U",344391,392266,"","",,"new"
"2800S51142A","U",347245,392545,"U",347290,392543,"","",,"new"
"2800S51142B","U",347246,392545,"U",347228,392546,"","",,"new"
"2800S51144A","U",347484,391294,"U",347500,391292,"","",,"new"
"2800S51144B","U",347482,391295,"U",347471,391297,"","",,"new"
"2800S51145A","U",347243,391496,"U",347293,391533,"","",,"new"
"2800S51145B","U",347235,391491,"U",347185,391454,"","",,"new"
"2800S51147A","U",347953,390372,"U",347938,390466,"","",,"new"
"2800S51147B","U",347947,390464,"U",347954,390409,"","",,"new"
"2800S51149A","U",0,0,"U",0,0,"","",,"new"
"2800S51237A","U",346835,390512,"U",346605,390586,"","",,"new"
"2800S51238A","U",346571,390470,"U",346482,390280,"","",,"new"
"2800S51239A","U",346507,390266,"U",346662,390220,"","",,"new"
"2800S51240A","U",346405,392385,"U",346089,392454,"","",,"new"
"2800S51241A","U",347199,390083,"U",347155,390124,"","",,"new"
"2800S51241B","U",347165,390129,"U",347209,390091,"","",,"new"
"2800S52001A","U",341543,400357,"U",341517,400511,"","",,"new"
"2800S52049B","U",340277,399387,"U",340291,399384,"","",,"new"
"2800S52082B","U",341966,399761,"U",341944,399754,"","",,"new"
"2800S52088A","U",0,0,"U",0,0,"","",,"new"
"2800S52091A","U",343063,397520,"U",343026,397552,"","",,"new"
"2800S52091B","U",343061,397522,"U",343088,397500,"","",,"new"
"2800S52092A","U",341683,399442,"U",341680,399433,"","",,"new"
"2800S52092B","U",341705,399486,"U",341696,399470,"","",,"new"
"2800S52100B","U",343241,397783,"U",343238,397781,"","",,"new"
"2800S52108A","U",340259,401881,"U",340263,401851,"","",,"new"
"2800S52108B","U",340259,401885,"U",340255,401922,"","",,"new"
"2800S52111A","U",340411,403156,"U",340394,403189,"","",,"new"
"2800S52111B","U",340401,403190,"U",340424,403149,"","",,"new"
"2800S52114A","U",341142,403170,"U",341180,403193,"","",,"new"
"2800S52114B","U",341183,403183,"U",341141,403161,"","",,"new"
"2800S52117A","U",0,1000000,"U",0,1000000,"","",,"new"
"2800S52117B","U",0,1000000,"U",0,1000000,"","",,"new"
"2800S52119A","U",341466,403005,"U",341530,403033,"","",,"new"
"2800S52119B","U",341568,403022,"U",341557,403018,"","",,"new"
"2800S52120A","U",341226,397520,"U",341226,397516,"","",,"new"
"2800S52120B","U",341227,397524,"U",341237,397587,"","",,"new"
"2800S52121B","U",341873,397531,"U",341804,397563,"","",,"new"
"2800S52123A","U",340116,398668,"U",340147,398659,"","",,"new"
"2800S52123B","U",340123,398665,"U",340076,398680,"","",,"new"
"2800S52124A","U",340290,398747,"U",340268,398680,"","",,"new"
"2800S52124B","U",340287,398737,"U",340301,398779,"","",,"new"
"2800S52125A","U",340446,398791,"U",340479,398780,"","",,"new"
"2800S52125B","U",340456,398787,"U",340424,398799,"","",,"new"
"2800S52127B","U",341436,398883,"U",341438,398878,"","",,"new"
"2800S52128A","U",341332,399216,"U",341365,399085,"","",,"new"
"2800S52128B","U",341328,399232,"U",341313,399297,"","",,"new"
"2800S52129A","U",0,1000000,"U",0,1000000,"","",,"new"
"2800S52129B","U",0,1000000,"U",0,1000000,"","",,"new"
"2800S52130A","U",340683,400367,"U",340538,400637,"","",,"new"
"2800S52130B","U",340552,400610,"U",340736,400271,"","",,"new"
"2800S52131A","U",340466,400772,"U",340425,400850,"","",,"new"
"2800S52131B","U",340478,400750,"U",340484,400740,"","",,"new"
"2800S52132A","U",340293,401476,"U",340256,401697,"","",,"new"
"2800S52132B","U",340288,401503,"U",340301,401430,"","",,"new"
"2800S52133A","U",340295,402174,"U",340309,402259,"","",,"new"
"2800S52133B","U",340287,402123,"U",340275,402046,"","",,"new"
"2800S52135A","U",340716,400744,"U",340845,400851,"","",,"new"
"2800S52136A","U",341155,398939,"U",341190,398952,"","",,"new"
"2800S52137A","U",340524,399042,"U",340523,399043,"","",,"new"
"2800S52137B","U",340537,399035,"U",340608,399000,"","",,"new"
"2800S52138A","U",340263,399294,"U",340262,399283,"","",,"new"
"2800S52138B","U",340265,399308,"U",340267,399323,"","",,"new"
"2800S52140A","U",340099,399987,"U",340100,400088,"","",,"new"
"2800S52140B","U",340107,400016,"U",340107,400000,"","",,"new"
"2800S52142B","U",340586,402871,"U",340816,402970,"","",,"new"
"2800S52144A","U",0,1000000,"U",0,1000000,"","",,"new"
"2800S52145A","U",339926,399621,"U",339939,399636,"","",,"new"
"2800S52145B","U",339938,399597,"U",340000,399570,"","",,"new"
"2800S52146A","U",340113,399509,"U",340167,399483,"","",,"new"
"2800S52146B","U",340122,399504,"U",340076,399527,"","",,"new"
"2800S52147A","U",340151,399377,"U",340176,399366,"","",,"new"
"2800S52147B","U",340161,399373,"U",340138,399384,"","",,"new"
"2800S52148A","U",340033,399353,"U",340067,399404,"","",,"new"
"2800S52148B","U",340056,399388,"U",340021,399335,"","",,"new"
"2800S52149A","U",339975,399351,"U",340000,399339,"","",,"new"
"2800S52149B","U",339983,399347,"U",339944,399368,"","",,"new"
"2800S52150A","U",339958,399397,"U",339944,399368,"","",,"new"
"2800S52150B","U",339963,399407,"U",339974,399428,"","",,"new"
"2800S52151A","U",339916,399463,"U",339942,399453,"","",,"new"
"2800S52151B","U",339947,399441,"U",339918,399453,"","",,"new"
"2800S52152A","U",342265,399007,"U",342264,399000,"","",,"new"
"2800S52153A","U",340230,398461,"U",340246,398456,"","",,"new"
"2800S52153B","U",340236,398459,"U",340126,398499,"","",,"new"
"2800S52154A","U",341669,397184,"U",341664,397175,"","",,"new"
"2800S52154B","U",341634,397133,"U",341611,397097,"","",,"new"
"2800S52155A","U",341699,396918,"U",341740,396878,"","",,"new"
"2800S52156B","U",341947,397368,"U",341980,397410,"","",,"new"
"2800S52157A","U",341208,401018,"U",341177,401075,"","",,"new"
"2800S52157B","U",341184,401079,"U",341209,401032,"","",,"new"
"2800S52158A","U",341427,400946,"U",341408,400966,"","",,"new"
"2800S52158B","U",341430,400943,"U",341441,400933,"","",,"new"
"2800S52159A","U",340726,399893,"U",340743,399881,"","",,"new"
"2800S52159B","U",340784,399846,"U",340709,399904,"","",,"new"
"2800S52160A","U",340165,398824,"U",340180,398819,"","",,"new"
"2800S52160B","U",340183,398817,"U",340180,398819,"","",,"new"
"2800S52161A","U",340049,398603,"U",340025,398534,"","",,"new"
"2800S52161B","U",340047,398597,"U",340076,398680,"","",,"new"
"2800S52162A","U",340362,398963,"U",340375,399000,"","",,"new"
"2800S52162B","U",340357,398950,"U",340326,398858,"","",,"new"
"2800S52163A","U",341420,397294,"U",341488,397249,"","",,"new"
"2800S52163B","U",341427,397290,"U",341335,397353,"","",,"new"
"2800S52164A","U",341430,397164,"U",341424,397152,"","",,"new"
"2800S52165A","U",341601,397992,"U",341521,397934,"","",,"new"
"2800S52167B","U",341602,399132,"U",341607,399152,"","",,"new"
"2800S52168A","U",341443,400377,"U",341433,400427,"","",,"new"
"2800S52173A","U",342151,400722,"U",342174,400733,"","",,"new"
"2800S52173B","U",342175,400721,"U",342162,400715,"","",,"new"
"2800S52174A","U",343157,396433,"U",343429,396451,"","",,"new"
"2800S52174B","U",343550,396450,"U",343147,396424,"","",,"new"
"2800S53053A","U",336504,398674,"U",336557,398720,"","",,"new"
"2800S53054A","U",336328,398864,"U",336343,398847,"","",,"new"
"2800S53054B","U",336329,398862,"U",336229,398983,"","",,"new"
"2800S53056B","U",337882,398531,"U",337900,398516,"","",,"new"
"2800S53058A","U",338628,398347,"U",338629,398354,"","",,"new"
"2800S53059A","U",337193,399070,"U",337175,399090,"","",,"new"
"2800S53067A","U",335704,398958,"U",335675,399000,"","",,"new"
"2800S53067B","U",335703,398959,"U",335714,398945,"","",,"new"
"2800S53068A","U",335122,399419,"U",334996,399295,"","",,"new"
"2800S54044A","U",331011,399193,"U",331000,399212,"","",,"new"
"2800S54045A","U",330891,399377,"U",330864,399412,"","",,"new"
"2800S54046A","U",330703,399664,"U",330690,399685,"","",,"new"
"2800S54047B","U",330556,399664,"U",330535,399661,"","",,"new"
"2800S54048A","U",330200,399826,"U",330189,399841,"","",,"new"
"2800S54051B","U",330313,400528,"U",330034,400526,"","",,"new"
"2800S54052A","U",330436,400401,"U",330441,400392,"","",,"new"
"2800S54053B","U",330588,400042,"U",330635,400000,"","",,"new"
"2800S54054B","U",330770,399794,"U",330820,399730,"","",,"new"
"2800S54056B","U",331088,399245,"U",331093,399172,"","",,"new"
"2800S54058A","U",332024,401258,"U",332017,401274,"","",,"new"
"2800S54058B","U",332036,401232,"U",332099,401096,"","",,"new"
"2800S54059A","U",331818,401607,"U",331822,401598,"","",,"new"
"2800S54059B","U",331823,401595,"U",331822,401598,"","",,"new"
"2800S54077A","U",330253,400430,"U",330217,400536,"","",,"new"
"2800S54083A","U",332262,400243,"U",332258,400260,"","",,"new"
"2800S54083B","U",332274,400204,"U",332285,400173,"","",,"new"
"2800S54084A","U",332369,400453,"U",332399,400477,"","",,"new"
"2800S54084B","U",332370,400456,"U",332346,400437,"","",,"new"
"2800S54085A","U",332059,400541,"U",332065,400556,"","",,"new"
"2800S54085B","U",332056,400533,"U",332036,400481,"","",,"new"
"2800S54087A","U",331325,399341,"U",331338,399352,"","",,"new"
"2800S54095A","U",0,0,"U",0,0,"","",,"new"
"2800S55012B","U",338605,400741,"U",338600,400731,"","",,"new"
"2800S55014B","U",338934,400184,"U",338980,400151,"","",,"new"
"2800S55015A","U",339333,400383,"U",339327,400383,"","",,"new"
"2800S55038A","U",0,0,"U",0,0,"","",,"new"
"2800S55039B","U",338250,404104,"U",338259,404101,"","",,"new"
"2800S55064A","U",338448,404189,"U",338466,404238,"","",,"new"
"2800S55064B","U",338482,404211,"U",338469,404177,"","",,"new"
"2800S55065A","U",336431,405899,"U",336436,405909,"","",,"new"
"2800S55065B","U",336432,405901,"U",336392,405817,"","",,"new"
"2800S55070B","U",337199,401677,"U",336777,401509,"","",,"new"
"2800S55074A","U",337475,403285,"U",337454,403293,"","",,"new"
"2800S55076A","U",337904,403573,"U",337885,403583,"","",,"new"
"2800S55077A","U",339066,401102,"U",339000,401206,"","",,"new"
"2800S55077B","U",339070,401096,"U",339080,401082,"","",,"new"
"2800S55078A","U",338563,401694,"U",338514,401724,"","",,"new"
"2800S55079A","U",338314,402146,"U",338312,402160,"","",,"new"
"2800S55080A","U",338087,402493,"U",338132,402490,"","",,"new"
"2800S55080B","U",338094,402493,"U",338010,402500,"","",,"new"
"2800S55085B","U",337063,403562,"U",337080,403526,"","",,"new"
"2800S55087A","U",337756,401838,"U",337726,401886,"","",,"new"
"2800S55092B","U",339756,402385,"U",339716,402410,"","",,"new"
"2800S55093A","U",338184,402424,"U",338215,402442,"","",,"new"
"2800S55093B","U",338183,402423,"U",338132,402394,"","",,"new"
"2800S55095A","U",338086,402948,"U",338144,402958,"","",,"new"
"2800S55098A","U",0,0,"U",0,0,"","",,"new"
"2800S60089B","U",336803,420037,"U",336762,420026,"","",,"new"
"2800S60091A","U",337736,420280,"U",337774,420281,"","",,"new"
"2800S60091B","U",337766,420273,"U",337728,420272,"","",,"new"
"2800S60092A","U",337662,420634,"U",337677,420653,"","",,"new"
"2800S60092B","U",337684,420645,"U",337668,420626,"","",,"new"
"2800S60095A","U",336087,416167,"U",336015,416479,"","",,"new"
"2800S60095B","U",336031,416486,"U",336102,416157,"","",,"new"
"2800S60098A","U",337396,420550,"U",337343,420639,"","",,"new"
"2800S60100A","U",335354,417450,"U",335352,417553,"","",,"new"
"2800S60101B","U",336298,420127,"U",336288,420158,"","",,"new"
"2800S60102A","U",336476,420381,"U",336460,420410,"","",,"new"
"2800S60102B","U",336474,420384,"U",336485,420366,"","",,"new"
"2800S60103A","U",336614,420453,"U",336615,420455,"","",,"new"
"2800S60103B","U",336615,420469,"U",336615,420455,"","",,"new"
"2800S60104A","U",336735,420332,"U",336743,420320,"","",,"new"
"2800S60104B","U",336758,420295,"U",336755,420300,"","",,"new"
"2800S60108A","U",336526,419547,"U",336618,419699,"","",,"new"
"2800S60108B","U",336518,419535,"U",336511,419522,"","",,"new"
"2800S60110A","U",337339,420669,"U",337398,420573,"","",,"new"
"2800S60110B","U",337332,420661,"U",337329,420668,"","",,"new"
"2800S60111A","U",337608,420566,"U",337602,420558,"","",,"new"
"2800S60111B","U",337594,420548,"U",337581,420532,"","",,"new"
"2800S61070B","U",334421,415806,"U",334609,416043,"","",,"new"
"2800S61071B","U",334473,416016,"U",334361,415874,"","",,"new"
"2800S61074A","U",334542,416104,"U",334444,415979,"","",,"new"
"2800S61091A","U",336092,415382,"U",336096,415386,"","",,"new"
"2800S61091B","U",336094,415389,"U",336096,415386,"","",,"new"
"2800S61093A","U",333898,414744,"U",333937,414714,"","",,"new"
"2800S61093B","U",333925,414702,"U",333897,414725,"","",,"new"
"2800S61108B","U",0,0,"U",0,0,"","",,"new"
"2800S61109A","U",334799,414694,"U",334803,414692,"","",,"new"
"2800S61109B","U",334814,414700,"U",334803,414692,"","",,"new"
"2800S61110A","U",335341,414236,"U",334897,414605,"","",,"new"
"2800S61110B","U",334930,414598,"U",335357,414245,"","",,"new"
"2800S61114A","U",332535,413377,"U",332303,413386,"","",,"new"
"2800S61114B","U",332312,413406,"U",332566,413398,"","",,"new"
"2800S61116B","U",332667,417212,"U",332575,417320,"","",,"new"
"2800S61118B","U",335350,415045,"U",335585,415206,"","",,"new"
"2800S61119A","U",332658,416710,"U",332898,416925,"","",,"new"
"2800S61119B","U",332828,416839,"U",332684,416706,"","",,"new"
"2800S61121A","U",333005,417094,"U",333024,417077,"","",,"new"
"2800S61122A","U",332155,414441,"U",332149,414431,"","",,"new"
"2800S62014C","U",330899,411140,"U",330670,411170,"","",,"new"
"2800S62031A","U",330665,411178,"U",330912,411149,"","",,"new"
"2800S62031B","U",330899,411140,"U",330663,411171,"","",,"new"
"2800S63002L","U",0,1000000,"U",0,1000000,"","",,"new"
"2800S64006C","U",330119,407248,"U",330098,407321,"","",,"new"
"2800S64007C","U",330064,406928,"U",330028,406888,"","",,"new"
"2800S64026B","U",329735,407139,"U",329875,407196,"","",,"new"
"2800S64029B","U",328436,406820,"U",328581,406824,"","",,"new"
"2800S64030B","U",328238,406804,"U",328246,406805,"","",,"new"
"2800S64031B","U",328191,406599,"U",328163,406596,"","",,"new"
"2800S64032A","U",328446,406606,"U",328397,406603,"","",,"new"
"2800S64033B","U",328693,406615,"U",328706,406612,"","",,"new"
"2800S64034B","U",329011,406597,"U",329000,406598,"","",,"new"
"2800S64045B","U",330182,407288,"U",330185,407288,"","",,"new"
"2800S64046B","U",330322,407365,"U",330308,407320,"","",,"new"
"2800S64047B","U",330388,407659,"U",330368,407632,"","",,"new"
"2800S64048B","U",330493,407658,"U",330481,407669,"","",,"new"
"2800S64049B","U",330646,407666,"U",330645,407657,"","",,"new"
"2800S64050B","U",330595,407747,"U",330638,407720,"","",,"new"
"2800S64051B","U",330537,407853,"U",330501,407814,"","",,"new"
"2800S64052B","U",330562,408146,"U",330580,408000,"","",,"new"
"2800S64054B","U",329514,408543,"U",329507,408541,"","",,"new"
"2800S64063A","U",331266,406790,"U",331291,406785,"","",,"new"
"2800S64063B","U",331290,406777,"U",331263,406782,"","",,"new"
"2800S64064A","U",328515,405933,"U",328503,405939,"","",,"new"
"2800S64064B","U",328514,405938,"U",328507,405939,"","",,"new"
"2800S64067B","U",328654,406813,"U",328734,406802,"","",,"new"
"2800S64068A","U",330912,406892,"U",330831,406929,"","",,"new"
"2800S64076A","U",0,1000000,"U",0,1000000,"","",,"new"
"2800S65001A","U",330966,403681,"U",330898,403745,"","",,"new"
"2800S65001B","U",330992,403656,"U",331000,403650,"","",,"new"
"2800S65002A","U",330270,404186,"U",330265,404215,"","",,"new"
"2800S65002B","U",330277,404176,"U",330274,404188,"","",,"new"
"2800S65003A","U",329814,403500,"U",329821,403511,"","",,"new"
"2800S65003B","U",329829,403516,"U",329798,403438,"","",,"new"
"2800S65004A","U",329941,403548,"U",329928,403680,"","",,"new"
"2800S65004B","U",329942,403621,"U",329947,403583,"","",,"new"
"2800S65007A","U",329779,403296,"U",329783,403288,"","",,"new"
"2800S65007B","U",329782,403313,"U",329819,403220,"","",,"new"
"2800S65009A","U",329956,403267,"U",329935,403443,"","",,"new"
"2800S65009B","U",329957,403335,"U",329964,403278,"","",,"new"
"2800S65011A","U",329907,402683,"U",329900,402670,"","",,"new"
"2800S65011B","U",329875,402659,"U",329947,402724,"","",,"new"
"2800S65012A","U",329983,403024,"U",329967,402747,"","",,"new"
"2800S65012B","U",329989,402924,"U",329974,402715,"","",,"new"
"2800S65013A","U",329831,402942,"U",329832,402955,"","",,"new"
"2800S65013B","U",329852,403064,"U",329857,402858,"","",,"new"
"2800S66001A","U",331241,402760,"U",331227,402778,"","",,"new"
"2800S66001B","U",331260,402737,"U",331343,402637,"","",,"new"
"2800S66005A","U",0,1000000,"U",0,1000000,"","",,"new"
"300000037C","U",458837,237476,"U",459096,237419,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037CU","U",458722,236617,"U",458423,236654,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037LC","U",458032,238052,"U",458124,237889,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037MA","U",458320,237000,"U",458415,237101,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037MB","U",458192,237710,"U",458396,238051,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037MD","U",458396,238051,"U",458192,237710,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037MR","U",458415,237101,"U",458320,237000,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037OT","U",459096,237419,"U",459197,237375,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037OW","U",459367,237091,"U",459221,236976,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037PC","U",457852,237646,"U",457680,237286,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037PD","U",458514,238093,"U",458396,238051,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037PH","U",457680,237286,"U",457852,237646,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037PM","U",458124,237889,"U",458396,238051,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037PS","U",458396,238051,"U",458124,237889,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037PW","U",458396,238051,"U",458514,238093,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037RH","U",459234,237121,"U",459367,237091,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037RM","U",459211,236930,"U",459234,237121,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037RY","U",459221,236976,"U",459211,236930,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037S","U",458192,237710,"U",457852,237646,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037SR","U",457852,237646,"U",458192,237710,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037V","U",459197,237375,"U",458941,237612,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037WE","U",457938,237060,"U",458099,237310,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037WF","U",458099,237310,"U",458415,237101,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037WH","U",458099,237310,"U",457938,237060,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037WR","U",458948,237029,"U",459079,236975,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000037WY","U",458415,237101,"U",458099,237310,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000052CA","U",490568,275506,"U",490550,275165,"2006-01-01T00:00:00","2008-05-16T10:45:45",4,"del"
"300000052CF","U",490550,275165,"U",490568,275506,"2006-01-01T00:00:00","2008-05-16T10:45:46",4,"del"
"300000052CH","U",490568,275506,"U",490674,275785,"2006-01-01T00:00:00","2008-05-16T10:45:47",4,"del"
"300000052CR","U",490674,275785,"U",490568,275506,"2006-01-01T00:00:00","2008-05-16T10:45:49",4,"del"
"300000052CS","U",490133,274925,"U",490550,275165,"2006-01-01T00:00:00","2008-05-16T10:45:50",4,"del"
"300000052CT","U",490550,275165,"U",490133,274925,"2006-01-01T00:00:00","2008-05-16T10:45:52",4,"del"
"300000052CW","U",489707,274505,"U",489632,274301,"2006-01-01T00:00:00","2008-05-16T10:45:53",4,"del"
"300000052GR","U",489385,274971,"U",489423,274816,"2006-01-01T00:00:00","2008-05-16T10:45:54",4,"del"
"300000052HC","U",489738,274000,"U",489836,273967,"2006-01-01T00:00:00","2008-05-16T10:45:56",4,"del"
"300000052HR","U",489942,275080,"U",489655,275002,"2006-01-01T00:00:00","2008-05-16T10:45:57",4,"del"
"300000052PR","U",489490,274841,"U",489707,274505,"2006-01-01T00:00:00","2008-05-16T10:45:59",4,"del"
"300000052QU","U",489632,274301,"U",489738,274000,"2006-01-01T00:00:00","2008-05-16T10:46:00",4,"del"
"300000052RR","U",489423,274816,"U",489490,274841,"2006-01-01T00:00:00","2008-05-16T10:46:01",4,"del"
"300000163AK","U",496188,269124,"U",496267,269143,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163AL","U",495659,268943,"U",495639,268997,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163CH","U",495941,268732,"U",496031,268747,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163CS","U",496322,269057,"U",496271,268856,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163DM","U",495520,268958,"U",495559,268805,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163DO","U",495910,268940,"U",495659,268943,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163EM","U",495639,268997,"U",495571,268975,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163EW","U",496217,269594,"U",496350,269247,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163FS","U",495941,268732,"U",495910,268940,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163HA","U",496129,268198,"U",496013,267922,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163HC","U",496031,268747,"U",495941,268732,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163HW","U",496013,267922,"U",496129,268198,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163KA","U",496267,269143,"U",496188,269124,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163KU","U",496267,269143,"U",496319,269242,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163LA","U",495639,268997,"U",495659,268943,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163LS","U",496188,269124,"U",496178,269086,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163MA","U",496148,268283,"U",496129,268198,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163MD","U",495551,268845,"U",495520,268958,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163ME","U",495571,268975,"U",495639,268997,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163MV","U",495520,268958,"U",495571,268975,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163MW","U",496129,268198,"U",496148,268283,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163OD","U",495659,268943,"U",495910,268940,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163QE","U",496148,268283,"U",495935,268329,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163QU","U",495935,268329,"U",496148,268283,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163RO","U",495494,268792,"U",495490,268640,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163RS","U",496217,269594,"U",496033,269424,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163RU","U",495494,268792,"U",495559,268805,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163RW","U",495490,268640,"U",495494,268792,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163SA","U",495991,269208,"U",495623,269302,"2006-01-01T00:00:00","2009-10-27T16:53:07",1,"rev"
"300000163SB","U",495623,269302,"U",495629,269365,"2006-01-01T00:00:00","2009-10-27T16:53:08",1,"rev"
"300000163SC","U",496271,268856,"U",496322,269057,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163SD","U",495629,269365,"U",495625,269304,"2006-01-01T00:00:00","2009-10-27T16:53:08",1,"rev"
"300000163SE","U",495623,269304,"U",495992,269212,"2006-01-01T00:00:00","2009-10-27T16:53:08",1,"rev"
"300000163SF","U",495910,268940,"U",495941,268732,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163SL","U",496178,269086,"U",496188,269124,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163SR","U",496033,269424,"U",496217,269594,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163UK","U",496319,269242,"U",496267,269143,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163UR","U",495559,268805,"U",495494,268792,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163VM","U",495571,268975,"U",495520,268958,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163W","U",495986,268414,"U",495490,268640,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163WE","U",496350,269247,"U",496217,269594,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163WH","U",495490,268640,"U",495986,268414,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163WR","U",496178,269086,"U",496322,269057,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000163WY","U",496322,269057,"U",496178,269086,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000181BA","U",487586,277188,"U",487217,276830,"2006-01-01T00:00:00","2008-05-16T10:46:03",4,"del"
"300000181BH","U",487217,276830,"U",487586,277188,"2006-01-01T00:00:00","2008-05-16T10:46:04",4,"del"
"300000181LA","U",486013,277675,"U",486197,278272,"2006-01-01T00:00:00","2008-05-16T10:46:06",4,"del"
"300000181LK","U",485447,277882,"U",485992,277672,"2006-01-01T00:00:00","2008-05-16T10:46:07",4,"del"
"300000182W","U",485903,278473,"U",485455,278742,"2006-01-01T00:00:00","2008-05-16T10:46:08",4,"del"
"300000182WI","U",485455,278742,"U",485903,278473,"2006-01-01T00:00:00","2008-05-16T10:46:10",4,"del"
"300000293HS","U",499818,272525,"U",500023,272489,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293ME","U",499027,272911,"U",499087,272915,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293MS","U",500047,272938,"U",499892,272950,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
"300000293P","U",500023,272489,"U",500056,272689,"2006-01-01T00:00:00","2006-01-01T00:00:00",0,"new"
